spo_id,lat,long,pollutant,station,network,zone
SPO-FR24036_5381,43.702076,7.286256,5381,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5623,43.702076,7.286256,5623,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5759,43.702076,7.286256,5759,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5626,43.702076,7.286256,5626,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_431,43.702076,7.286256,431,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_21,43.702076,7.286256,21,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_20,43.702076,7.286256,20,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5014,43.702076,7.286256,5014,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5406,43.702076,7.286256,5406,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5419,43.702076,7.286256,5419,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5655,43.702076,7.286256,5655,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_38,43.702076,7.286256,38,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_8,43.702076,7.286256,8,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5015,43.702076,7.286256,5015,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_7,43.702076,7.286256,7,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5,43.702076,7.286256,5,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_6001,43.702076,7.286256,6001,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_5012,43.702076,7.286256,5012,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_464,43.702076,7.286256,464,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24036_482,43.702076,7.286256,482,STA-FR24036,NET-FR070A,ZON-FR93ZAG02
SPO-FR24038_5029,44.54865,6.067237,5029,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5610,44.54865,6.067237,5610,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5617,44.54865,6.067237,5617,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5381,44.54865,6.067237,5381,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5623,44.54865,6.067237,5623,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5759,44.54865,6.067237,5759,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5626,44.54865,6.067237,5626,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5406,44.54865,6.067237,5406,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5419,44.54865,6.067237,5419,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_5655,44.54865,6.067237,5655,STA-FR24038,NET-FR070A,ZON-FR03N20
SPO-FR24038_38,44.54865,6.067237,38,STA-FR24038,NET-FR070A,ZON-FR93ZRE01
SPO-FR24038_8,44.54865,6.067237,8,STA-FR24038,NET-FR070A,ZON-FR93ZRE01
SPO-FR24038_5,44.54865,6.067237,5,STA-FR24038,NET-FR070A,ZON-FR93ZRE01
SPO-FR24038_6001,44.54865,6.067237,6001,STA-FR24038,NET-FR070A,ZON-FR93ZRE01
SPO-FR24039_38,43.933475,5.711809,38,STA-FR24039,NET-FR070A,ZON-FR03N20
SPO-FR24039_8,43.933475,5.711809,8,STA-FR24039,NET-FR070A,ZON-FR03N20
SPO-FR24039_7,43.933475,5.711809,7,STA-FR24039,NET-FR070A,ZON-FR93ZRE01
SPO-FR24039_5,43.933475,5.711809,5,STA-FR24039,NET-FR070A,ZON-FR93ZRE01
SPO-FR24039_6001,43.933475,5.711809,6001,STA-FR24039,NET-FR070A,ZON-FR93ZRE01
SPO-FR24040_7,43.791912,7.048276,7,STA-FR24040,NET-FR070A,ZON-FR93ZRE01
SPO-FR25011_431,49.383133,1.025758,431,STA-FR25011,NET-FR069A,ZON-FR25A01
SPO-FR25011_21,49.383133,1.025758,21,STA-FR25011,NET-FR069A,ZON-FR25A01
SPO-FR25011_20,49.383133,1.025758,20,STA-FR25011,NET-FR069A,ZON-FR25A01
SPO-FR25011_1,49.383133,1.025758,1,STA-FR25011,NET-FR069A,ZON-FR28ZAG01
SPO-FR25011_464,49.383133,1.025758,464,STA-FR25011,NET-FR069A,ZON-FR25A01
SPO-FR25011_482,49.383133,1.025758,482,STA-FR25011,NET-FR069A,ZON-FR25A01
SPO-FR25035_5,49.358215,1.007853,5,STA-FR25035,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_5018,49.44246,1.093694,5018,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5029,49.44246,1.093694,5029,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5610,49.44246,1.093694,5610,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5617,49.44246,1.093694,5617,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5623,49.44246,1.093694,5623,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5759,49.44246,1.093694,5759,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5626,49.44246,1.093694,5626,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_431,49.44246,1.093694,431,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_21,49.44246,1.093694,21,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_20,49.44246,1.093694,20,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_5014,49.44246,1.093694,5014,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5419,49.44246,1.093694,5419,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_5655,49.44246,1.093694,5655,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_38,49.44246,1.093694,38,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_8,49.44246,1.093694,8,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_5015,49.44246,1.093694,5015,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_7,49.44246,1.093694,7,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_5,49.44246,1.093694,5,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_6001,49.44246,1.093694,6001,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_5012,49.44246,1.093694,5012,STA-FR25036,NET-FR069A,ZON-FR25A01
SPO-FR25036_1,49.44246,1.093694,1,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_464,49.44246,1.093694,464,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25036_482,49.44246,1.093694,482,STA-FR25036,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_431,49.441463,1.082656,431,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_21,49.441463,1.082656,21,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_20,49.441463,1.082656,20,STA-FR25037,NET-FR069A,ZON-FR25A01
SPO-FR25037_10,49.441463,1.082656,10,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_38,49.441463,1.082656,38,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_8,49.441463,1.082656,8,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_5,49.441463,1.082656,5,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_6001,49.441463,1.082656,6001,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_464,49.441463,1.082656,464,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25037_482,49.441463,1.082656,482,STA-FR25037,NET-FR069A,ZON-FR28ZAG01
SPO-FR25039_38,49.02134,1.148319,38,STA-FR25039,NET-FR069A,ZON-FR28ZRE01
SPO-FR25039_8,49.02134,1.148319,8,STA-FR25039,NET-FR069A,ZON-FR28ZRE01
SPO-FR25039_7,49.02134,1.148319,7,STA-FR25039,NET-FR069A,ZON-FR28ZRE01
SPO-FR25039_5,49.02134,1.148319,5,STA-FR25039,NET-FR069A,ZON-FR28ZRE01
SPO-FR25039_1,49.02134,1.148319,1,STA-FR25039,NET-FR069A,ZON-FR28ZRE01
SPO-FR25040_7,49.40619,1.15515,7,STA-FR25040,NET-FR069A,ZON-FR28ZAG01
SPO-FR25043_38,49.40052,1.098825,38,STA-FR25043,NET-FR069A,ZON-FR28ZAG01
SPO-FR25043_8,49.40052,1.098825,8,STA-FR25043,NET-FR069A,ZON-FR28ZAG01
SPO-FR25043_7,49.40052,1.098825,7,STA-FR25043,NET-FR069A,ZON-FR28ZAG01
SPO-FR25043_1,49.40052,1.098825,1,STA-FR25043,NET-FR069A,ZON-FR28ZAG01
SPO-FR25045_7,49.916363,0.957178,7,STA-FR25045,NET-FR069A,ZON-FR28ZAR03
SPO-FR25045_5,49.916363,0.957178,5,STA-FR25045,NET-FR069A,ZON-FR28ZAR03
SPO-FR25047_1,49.40986,1.053736,1,STA-FR25047,NET-FR069A,ZON-FR25A01
SPO-FR25048_5018,49.428055,1.057778,5018,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5029,49.428055,1.057778,5029,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5610,49.428055,1.057778,5610,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5617,49.428055,1.057778,5617,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5623,49.428055,1.057778,5623,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5759,49.428055,1.057778,5759,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5626,49.428055,1.057778,5626,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5014,49.428055,1.057778,5014,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5419,49.428055,1.057778,5419,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5655,49.428055,1.057778,5655,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_38,49.428055,1.057778,38,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_8,49.428055,1.057778,8,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5015,49.428055,1.057778,5015,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_5,49.428055,1.057778,5,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_6001,49.428055,1.057778,6001,STA-FR25048,NET-FR069A,ZON-FR25A01
SPO-FR25048_5012,49.428055,1.057778,5012,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25048_1,49.428055,1.057778,1,STA-FR25048,NET-FR069A,ZON-FR28ZAG01
SPO-FR25049_7,49.30487,1.214367,7,STA-FR25049,NET-FR069A,ZON-FR28ZRE01
SPO-FR25049_5,49.30487,1.214367,5,STA-FR25049,NET-FR069A,ZON-FR28ZRE01
SPO-FR25050_7,49.78122,1.345083,7,STA-FR25050,NET-FR069A,ZON-FR28ZRE01
SPO-FR25051_431,49.918007,1.073972,431,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_21,49.918007,1.073972,21,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_20,49.918007,1.073972,20,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_38,49.918007,1.073972,38,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_8,49.918007,1.073972,8,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_5,49.918007,1.073972,5,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_6001,49.918007,1.073972,6001,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_464,49.918007,1.073972,464,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25051_482,49.918007,1.073972,482,STA-FR25051,NET-FR069A,ZON-FR28ZAR03
SPO-FR25052_38,49.02021,1.138717,38,STA-FR25052,NET-FR069A,ZON-FR25N10
SPO-FR25052_8,49.02021,1.138717,8,STA-FR25052,NET-FR069A,ZON-FR25N10
SPO-FR25052_6001,49.02021,1.138717,6001,STA-FR25052,NET-FR069A,ZON-FR25N10
SPO-FR25053_431,49.4367,1.098838,431,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_21,49.4367,1.098838,21,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_20,49.4367,1.098838,20,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_10,49.4367,1.098838,10,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_38,49.4367,1.098838,38,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_8,49.4367,1.098838,8,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_5,49.4367,1.098838,5,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_6001,49.4367,1.098838,6001,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_464,49.4367,1.098838,464,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25053_482,49.4367,1.098838,482,STA-FR25053,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_431,49.434162,1.0670527,431,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_21,49.434162,1.0670527,21,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_20,49.434162,1.0670527,20,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_38,49.434162,1.0670527,38,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_8,49.434162,1.0670527,8,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_5,49.434162,1.0670527,5,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_464,49.434162,1.0670527,464,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25054_482,49.434162,1.0670527,482,STA-FR25054,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_431,49.4393,1.088,431,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_21,49.4393,1.088,21,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_20,49.4393,1.088,20,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_8,49.4393,1.088,8,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_464,49.4393,1.088,464,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25500_482,49.4393,1.088,482,STA-FR25500,NET-FR069A,ZON-FR28ZAG01
SPO-FR25501_5018,49.6713,1.2843,5018,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5029,49.6713,1.2843,5029,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5610,49.6713,1.2843,5610,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5617,49.6713,1.2843,5617,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5623,49.6713,1.2843,5623,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5759,49.6713,1.2843,5759,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5626,49.6713,1.2843,5626,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_431,49.6713,1.2843,431,STA-FR25501,NET-FR069A,ZON-FR25N20
SPO-FR25501_21,49.6713,1.2843,21,STA-FR25501,NET-FR069A,ZON-FR25N20
SPO-FR25501_20,49.6713,1.2843,20,STA-FR25501,NET-FR069A,ZON-FR25N20
SPO-FR25501_5014,49.6713,1.2843,5014,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5419,49.6713,1.2843,5419,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5655,49.6713,1.2843,5655,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5015,49.6713,1.2843,5015,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_5012,49.6713,1.2843,5012,STA-FR25501,NET-FR069A,ZON-FR28ZRE01
SPO-FR25501_464,49.6713,1.2843,464,STA-FR25501,NET-FR069A,ZON-FR25N20
SPO-FR25501_482,49.6713,1.2843,482,STA-FR25501,NET-FR069A,ZON-FR25N20
